,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count
303,1463527781166293000,"Alberta, Canada","Vaccines are safe, effective and save lives. I strongly encourage everyone who is eligible to receive their COVID-19 vaccine to help protect themselves and our communities. 

Register your child today at: https://t.co/qATOYuVVpB https://t.co/O11e0h5brn",2021-11-24 15:19:48+00:00,AdrianaLaGrange,en,9,24,18,1
304,1463527771615940615,"Exeter, Ontario","THIS JUST IN: 
Ontario is reporting 591 new cases of COVID-19.
307 cases are in people not fully vaccinated while 47 have unknown statuses. 
289 people are in the hospital, and 137 are in the ICU.",2021-11-24 15:19:46+00:00,905myFM,en,0,0,0,0
305,1463527722118889473,"Calgary, Alberta",Just booked my 5 year olds’ Covid vaccination appointment and I am ELATED!!! Let’s do this.,2021-11-24 15:19:34+00:00,Drama_tik,en,0,0,1,0
307,1463527689696862216,"Winnipeg, Manitoba","scared people tweeting am i the only one not vaxxed
just for this time i'll comment
i'm not covid vaxxed and never will be
in fact i would leave my family and become rambo if required
this lucifer and chip implant
like where ya been this is in the bible &amp; the illuminati handbook",2021-11-24 15:19:26+00:00,presidentShazam,en,0,0,1,0
308,1463529801600409604,"Durham Region, ON","Check out this #COVID19 Pfizer @ONgov GO-VAXX mobile walk-in vaccine clinic. 💉 

Open to all #DurhamRegion residents 12+ (&amp; youth born in 2009) for 1st &amp; 2nd dose. 

📅 Nov. 25 - 10am-6pm
📍 Vos' Your Independent Grocer, 1893 Scugog St., Port Perry

No appointment needed. https://t.co/bnjaYSSZOk",2021-11-24 15:27:50+00:00,DurhamHealth,en,3,1,1,0
309,1463529785859006470,Canada,Booked my kid’s Covid vaccine appointment this morning. Thank you Science for making this possible. #AbLeg #COVID19AB,2021-11-24 15:27:46+00:00,kanchanaf_yeg,en,5,5,114,0
310,1463529714077757444,"Edmonton, Alberta","Booked my 8 and 6 yo for their #COVID19 #vaccine !! #COVID19AB #VaccinesSaveLives 

You can too at https://t.co/SSxNO6ZFlA",2021-11-24 15:27:29+00:00,ABdoc4patients,en,4,2,101,1
311,1463529701922643969,Edmonton Canada,"More trouble for the #Ivermectin/#HydroxyChloroquine cult...

""Group’s second paper on potential treatments for COVID-19 is retracted"" https://t.co/Thxh9IeGVP via @ivanoransky @RetractionWatch",2021-11-24 15:27:26+00:00,CaulfieldTim,en,44,5,83,6
312,1463529692645019651,"307 Main st,  Delhi Ontario","The vaccinated have outpaced the unvaccinated in cases in #Ontario,  stop the madness !! #NoVaccineMandates 
 https://t.co/Kq9ijwtWXE",2021-11-24 15:27:24+00:00,thesecondmouse_,en,0,0,0,0
313,1463531833753145346,"Edmonton, Alberta",Feeling a little emotional this morning. Just booked my 6 year old for his COVID vaccine! He's not a fan of needles... but he knows it's important so we have two weeks to get him ready! &lt;3,2021-11-24 15:35:54+00:00,RunninOnCaramel,en,0,8,37,0
314,1463531822587908101,"Alberta, Canada",Booked a vax for my kiddo. Confirmation never came through. System let me book another one and confirmation did come through. Both come up in the system when I search to cancel. Should I cancel the first one? @ab_vax,2021-11-24 15:35:52+00:00,AllisonCross,en,0,1,3,0
317,1463531804242108422,"Whitby, Ontario","GRANT: Vaccines will never eliminate COVID, so it's time to pivot our response | Toronto Sun https://t.co/l1rCrsmk9g",2021-11-24 15:35:47+00:00,mahabs4life,en,0,0,0,0
318,1463531790035939328,"Victoria, Canada",US to require vaccines for all border crossers in January | AP News https://t.co/IJG8fqP6GS,2021-11-24 15:35:44+00:00,VeritasPrimeTK,en,0,0,0,0
319,1463531779596324870,"Calgary, Alberta","AB's new updated QR Code to line up with Canada is live.  So live that it provided me someone else's QR Code and Vaccine Records! 🙄🤦

@JasonCoppingAB @jkenney @AHS_media  @GlobalCalgary  @CTVCalgary 

#COVID19AB #AbLeg",2021-11-24 15:35:42+00:00,vich727,en,2,1,1,0
320,1463531772327575552,"Edmonton, Canada","Thank goodness for @ab_vax because I *thought* I had booked a vaccine for 7, but turns out pharmacies weren't doing it. Cancelled and rebooked with AHS and actually got an earlier booking! https://t.co/VgRFzi0yLT",2021-11-24 15:35:40+00:00,hardlyhethr,en,0,0,6,0
321,1463533848889724928,"Lethbridge, Alberta",Really @AHS_media ?! No vaccine appointments for kids in #YQL?! Do better. @CMOH_Alberta,2021-11-24 15:43:55+00:00,lethlibrarian,en,21,8,73,0
324,1463533756141113350,"Bancroft, Ontario",Ontario adds 591 new COVID-19 cases https://t.co/UJJr2DhdZt https://t.co/o7YGztOo0y,2021-11-24 15:43:33+00:00,SharClayton,en,0,0,0,0
325,1463535862893801473,Edmonton Canada,"My piece on #lableak theory: https://t.co/78rERHDBPq

I come to nearly the exact same conclusion as the (always terrific) @ivanoransky: ""An admission of uncertainty isn't a condemnation of science — in fact, that is how science works."" https://t.co/wDcfpNgiK5",2021-11-24 15:51:55+00:00,CaulfieldTim,en,3,0,18,0
327,1463535793121767425,"Stony Plain, Alberta",Booked my kid’s vax for Friday AM. So happy! 🙌,2021-11-24 15:51:38+00:00,KorinaParent,en,0,0,0,0
328,1463535738968948740,"BC, Canada",I remain convinced the BC government got through Covid by letting the Alberta government take most of the national heat by using slight of hand and a low profile.,2021-11-24 15:51:26+00:00,jessejamesrich,en,1,0,3,0
329,1463537874222170126,"365 Bloor St. E., Toronto, ON",A little-known cult is at the heart of South Korea's latest COVID-19 outbreak https://t.co/xTnGstZ5RQ,2021-11-24 15:59:55+00:00,TheTorontoSun,en,0,0,2,0
330,1463537867288948748,"Montreal, Quebec",CHSLD Covid deaths report and reactions https://t.co/6cYW60hfE5,2021-11-24 15:59:53+00:00,MTLCity,en,0,0,0,0
331,1463537851417694215,"Montréal, QC","To better prepare for when (not if) the next #pandemic arises - using #OpenScience to proactively develop #antiviral drugs are: @cherylarrowsmi1 @thesgconline @UofT @UHN, Nat Moorman @UNC @UNC_SOM  @annettedelft @covid_moonshot @UniofOxford &amp; @bubela_tania

#OpenScienceinAction https://t.co/B4Ba7spzoT",2021-11-24 15:59:49+00:00,TheNeuro_MNI,en,8,0,10,1
332,1463541896970711041,"Toronto, Ontario","""The system remains secure for the people of the province of Ontario.""

https://t.co/Q9OyBSX1HU",2021-11-24 16:15:54+00:00,CTVToronto,en,1,0,2,0
333,1463541878746402824,"Ottawa, Ontario",Covid Collection - 41 https://t.co/lNS0iTdWbd,2021-11-24 16:15:49+00:00,Corrupt_19,en,0,1,2,0
334,1463541871238696960,"Peterborough, Ontario","Several issues with this! @CBCNews is bought/paid for by @liberal_party! No science! Doctors &amp; healthcare are not above bribes! Term ""experts"" used too loosely!
Vaccinating young kids may take time but experts ready to discuss parents' concerns | CBC News https://t.co/3x0Cd3K2Zr",2021-11-24 16:15:48+00:00,All_Canadians,en,0,0,0,0
335,1463541817731858441,"Port Hope, Ontario",If Rosa Parks was alive today she'd be arrested for sitting in a restaurant without a vax passport.,2021-11-24 16:15:35+00:00,thedeanpodcast,en,88,14,362,7
336,1463543828523200512,"Halifax, Nova Scotia","I was at the covid briefing so am late posting this... $1,000 a month for rent? Who is affordable housing designed to help? (Morning File) https://t.co/AyMuEuXEBf by Ethan Lycan-Lang",2021-11-24 16:23:34+00:00,Tim_Bousquet,en,8,7,40,0
338,1463547933735804936,"Calgary, Alberta","Despite what @jkenney says - the impacts of Covid on children are very, very real. https://t.co/M1nDZOnR9b",2021-11-24 16:39:53+00:00,kristalixy,en,5,1,24,0
339,1463547866450960384,"Toronto, Ontario, Canada","Does this mask remind you of spring? 🌷 This face covering was made by Uzbek artist, Dilyara Kaipova (b. 1967) during the COVID-19 pandemic. Swing by the ROM and see 100 masks from 23 countries in our FREE exhibit, Unmasking the Pandemic. On now until March 27. https://t.co/B0hGZE9GiS",2021-11-24 16:39:37+00:00,ROMtoronto,en,2,2,5,0
340,1463549903183908877,"Strathcona County, Alberta","A covid idiot showed up yesterday. 
Today he asks if I will fly him to Vancouver to get his booster.
🤣🤣🤣OMG my stomach hurts.🤣🤣🤣",2021-11-24 16:47:43+00:00,mack3636,en,14,6,101,1
343,1463551978198417413,"Montreal, Qc",The CAQ and the false sense of security they put out is disgusting. Floating plexiglass (or repurposed hanging window pane dividers in restos) don't do anything because #COVIDisAirborne . How many of these kids will now suffer long covid? https://t.co/FAyrCVa3lP,2021-11-24 16:55:57+00:00,VaChierJeTaime,en,1,2,0,0
344,1463551976311042059,"Ohsweken, Ontario","Santa makes it to Six Nations, even in COVID-19 https://t.co/9YIMBSMugX",2021-11-24 16:55:57+00:00,newsattheturtle,en,0,0,0,0
345,1463551965032497155,"Barrie, Ontario",If @Chapmans_Canada icecream wasn't already my go to brand I would switch to them after hearing about their vaccination policy. Good job!,2021-11-24 16:55:54+00:00,JMeloZ88,en,0,0,0,0
346,1463551938772054017,"Saskatchewan, Canada","Are you a parent/guardian with questions about the 5-11 year old COVID-19 vaccine available here in #Sask? Information on the SHA website includes:

Strategies for parents/caregivers
Appointment booking info/other clinics
FAQs

Check it out... https://t.co/GxWYZV0rdH https://t.co/2m00G2Ix3j",2021-11-24 16:55:48+00:00,SaskHealth,en,16,0,18,3
347,1463551915602718733,"Toronto, ON","Here is a comprehensive @StopTBCanada Report that looks at the impact of COVID-19 on Tuberculosis Programs in Canada. The report also highlights specific calls to action. #EndTB #COVID19

Link: https://t.co/AeewGVENaB https://t.co/gp03poweFc",2021-11-24 16:55:42+00:00,ThePHInsight,en,3,1,4,0
349,1463551877774204936,"Toronto, Ontario, Canada",Awww @IKEA has a cute commercial running for the Holidays. Worried the Covid Crazies may cancel them for spreading joy and wanting people to assemble over the Holidays. https://t.co/on5tpq2vFI,2021-11-24 16:55:33+00:00,AngieTingas,en,0,0,0,0
350,1463553995503452178,"Charlottetown, Prince Edward Island",Great ice cream great idea Chapman's Ice Cream faces backlash and boycott over vaccination policy | CBC Radio https://t.co/OHcWXG1Y3l,2021-11-24 17:03:58+00:00,sdpate,en,0,0,0,0
351,1463553975823835144,"Edmonton, Alberta, Canada",Are you an Alberta parent who booked a COVID-19 vaccine appointment for your child this morning? CTV News would like to speak with you. https://t.co/pK6uMCbVE6 https://t.co/yRHq06kq2L,2021-11-24 17:03:54+00:00,ctvedmonton,en,4,17,7,0
353,1463553915518001156,"SSM, Ontario, Canada","Australian Army called in to transfer indigenous COVID contacts to quarantine camps, read @ellymelly's report https://t.co/rfM5QOcSMI via @RebelNewsOnline",2021-11-24 17:03:39+00:00,prispratt,en,0,0,0,0
354,1463553886023831557,"Mississauga, Ontario","#DYK Children aged five to 11 are eligible to book a vaccine appointment:

- at participating pharmacies
- select primary care providers
- at https://t.co/5HK7oxTCQA or by calling 1-833-943-3900

Learn more: https://t.co/PAwi13fWRU https://t.co/jvBNvF9fdD",2021-11-24 17:03:32+00:00,ninatangri,en,0,0,4,0
355,1463555900409409537,Canada,"At Curbside Concerts, we watch to make sure we are always abiding by the restrictions in your area, while maintaining keeping our guests, hosts, and musicians safe! As of today, here are the updated COVID-19 guidelines in the five provinces Curbside Concerts is operating in 🇨🇦 https://t.co/LNRr5cTA1c",2021-11-24 17:11:32+00:00,CanadaCurbside,en,1,1,2,0
356,1463558009033039873,Canada,TRIPS Agreement: Coronavirus: 23 Nov 2021: Hansard Written Answers - TheyWorkForYou https://t.co/jz1nXCsJhl,2021-11-24 17:19:55+00:00,Hephaestus7,en,1,0,0,0
357,1463557985351909379,"Ontario, Canada",LIVE — Andrea Horwath speaks to media following this morning's questions on Ford's botched vaccine portal &amp; the NDP's #PaidSickDays bill. #onpoli https://t.co/0L7uNkXTEy,2021-11-24 17:19:49+00:00,AndreaHorwath,en,8,10,22,4
359,1463557967790358528,"Canada, Planet Earth","...just a matter of time... coming soon here Friends... 

""Slovakia Imposes Strict Covid Lockdown as Hospitals Get Overrun - Bloomberg"" https://t.co/seZQ5XGFhx",2021-11-24 17:19:45+00:00,kpak2020,en,0,1,1,0
360,1463557949717110790,"Edmonton, Alberta",Kids are booked for 1st dose of the COVID vaccine!! @DrJSilverman https://t.co/87jKh1n3Jl,2021-11-24 17:19:41+00:00,AndreaGruneir,en,0,1,32,0
361,1463560023271903234,Canada,Death of child who was less than two years old linked to COVID-19 in Alberta #cdnpoli #abpoli https://t.co/ueYUNE4Rur,2021-11-24 17:27:55+00:00,BCNewsWire,en,0,0,0,0
362,1463560018251313152,"Vancouver, British Columbia",Hey @TwitterSafety vaccine misinformation. https://t.co/REmR6lF15F,2021-11-24 17:27:54+00:00,RainCityBadger,en,0,0,0,1
363,1463559995396558853,"Edmonton, Alberta","Your family physician, nurse practitioner or pharmacist are reliable sources for accurate information on COVID vaccines. If you’re unsure about being vaccinated, talk to your trusted healthcare professional for informed advice tailored to your medical history. #StayHealthy https://t.co/dh7Ez0FA24",2021-11-24 17:27:49+00:00,EdmOliverPCN,en,0,0,0,0
364,1463559955999428611,BC Southern Interior,"Children aged 5 to 11 should get vaccinated so families have the best protection against COVID-19.

If you haven't already, register your children now in the provincial Get Vaccinated system: https://t.co/R4sQSNxgJI. https://t.co/KEvNn8Q8dj",2021-11-24 17:27:39+00:00,Interior_Health,en,3,0,3,1
366,1463562012542189571,"Grande Prairie, AB","Province unveils dates for Pfizer vaccine bookings and rollout for kids (Image: Government of Alberta) https://t.co/4QtB9Iyb6t #gpab #yqu #countygp #mdgreenview #yxj #ydq
#fortstjohn #dawsoncreek https://t.co/RJnQv7dQGP",2021-11-24 17:35:50+00:00,963ReachFM,en,0,0,0,0
369,1463561976987238401,"Halifax, NS","Dalhousie University switching to mandatory proof of vaccination for all staff, students | CBC News https://t.co/7p1rzyqJfm",2021-11-24 17:35:41+00:00,CUPE3912,en,2,0,2,0
370,1463561937854345216,"Calgary, Alberta",France plans new COVID measures but wants to avoid new lockdown https://t.co/cQgIJful8L,2021-11-24 17:35:32+00:00,calgaryherald,en,0,3,1,0
371,1463561937116180492,"Toronto, Ontario","Ontario is reporting 591 new COVID-19 cases today as the rolling seven-day average continues to climb.

Here's your CityNews 680 TO GO with @SteveRobertsTO and @SarahParrott7

To listen live, head to https://t.co/ayThHdDgQz https://t.co/Pv8LaiUdRL",2021-11-24 17:35:32+00:00,CityNewsTO,en,2,1,4,0
372,1463561917176238087,CA,My hometown of Halifax is now guinea pig central for the death vax for young children who are virtually untouched by the coronadoom. God have mercy on these parents. No words. https://t.co/IUFQNrNIOI,2021-11-24 17:35:27+00:00,CoffinMedia,en,9,1,19,1
374,1463563965665923076,Canada,"Quebec reports 882 COVID-19 cases, one death as hospitalizations rise https://t.co/XbMI8c0aQ5",2021-11-24 17:43:35+00:00,globeandmail,en,3,3,4,0
375,1463566070292361221,"Woodstock & Oxford, Ontario","Most of the active cases in the region are in Woodstock, Tillsonburg and Aylmer. 16 people are currently in the hospital with the virus.  https://t.co/eXVfnavhMS",2021-11-24 17:51:57+00:00,1047HeartFM,en,0,0,0,0
376,1463566063166103559,"Grande Prairie, Alberta","Imagine being so afraid of the bullshit the media feeds you, you avoid your family during Thanksgiving in fear you might get covid, yet spent all week at work around people both vaccinated and un-vacinatted, shopping and doing everyday things. Just think how stupid that sounds 🤔",2021-11-24 17:51:55+00:00,firepunch012,en,0,1,1,0
377,1463566053577936900,"Haliburton Highlands, Canada","Call to book your Covid Vaccination Shot. @ Haliburton, Ontario https://t.co/2cP2aUWz2q",2021-11-24 17:51:53+00:00,LarryWOConnor,en,0,0,0,0
378,1463566041297031171,"Winnipeg, Manitoba",Winnipeg's RBC vaccine supersite will no longer be accepting walk ins. You must make an appointment online or through the vaccine call centre at (toll-free) 1-844-626-8222 (1-844-MAN-VACC).,2021-11-24 17:51:50+00:00,BrittAtGlobal,en,4,1,9,0
379,1463566010934571010,"Toronto, ON","The mRNA vax is akin to repeatedly taking aspirin to get thru a headache, then getting another headache.

#COVID19AB #COVID19BC #COVID19MB #COVID19SK 
#COVID19NB #COVID19NFLD #COVID19NS #COVID19PEI 
#COVID19ON #COVID19Ontario #COVID19QC 
#COVID19NWT #COVID19Yukon 
#COVID19Canada",2021-11-24 17:51:43+00:00,JamesP02362843,en,0,0,0,0
380,1463568078302711815,"British Columbia, Canada","‘General Hospital’ Actor Steve Burton Says He Was Fired for Failing to Get COVID-19 Vaccine https://t.co/DdhnPIN74d
 
Download our app to read more at https://t.co/Nrpzc7xMNb",2021-11-24 17:59:56+00:00,love2readlots,en,0,0,0,0
381,1463568053803708418,"Victoria, BC","#3MMI- Some raw materials that were on their way to Dalian have been re-routed to either Qingdao or Yantai; however, raw materials that were not able to be re-routed, will be met with heavy demurrage and port charges

Read Report: https://t.co/uHJhbNBx3Q https://t.co/hPAmq1h22e",2021-11-24 17:59:50+00:00,TradexFoods,en,0,0,0,0
382,1463568009054806023,Canada,"Powerful story from ⁦@seleross⁩ ⁦@CTVMontreal⁩ - After anti-vax sentiment seeps in, three die and a tight-knit community near Montreal is torn apart https://t.co/pNXfOLmdvb",2021-11-24 17:59:39+00:00,NEWSneil,en,0,0,2,0
384,1463567992101376001,Vancouver BC Canada,The Biden administration says 80-percent of the nation ages 12 and older has gotten at least one shot of the COVID-19. And the number of younger children getting vaccinated is growing quickly. At today's (Wednesday) briefing,2021-11-24 17:59:35+00:00,burlisoftware,en,0,0,0,0
385,1463567988993544196,Canada,"Awesome info;  anti vax, clot shot, fauci ouchie 
https://t.co/iaghK2Eh6a",2021-11-24 17:59:35+00:00,quesnel_john,en,0,0,0,0
387,1463570096094330891,"London, ON",".@MLHealthUnit reported 18 new COVID-19 cases Wednesday, while @SW_PublicHealth reported another 22.  https://t.co/arBYdK2Khl",2021-11-24 18:07:57+00:00,CTVLondon,en,3,0,1,0
388,1463570049076236290,"London, ON","With families being separated at gunpoint, one of the most horrifying predictions we made has now come true: Military / medical martial law where innocent civilians are being rounded up at gunpoint and taken to what are essentially covid concentration camps.",2021-11-24 18:07:46+00:00,Roggo49,en,0,0,0,0
389,1463570013848276995,"Saskatchewan, Canada","Is COVID a serious health threat? Is it more dangerous to get COVID than to get a vaccine? Does personal freedom come hand-in-hand with personal responsibility? Yes, to all of it, says Dr. John Froh, Deputy Chief Medical Officer, Pandemic. https://t.co/EI0P2BNbm5 https://t.co/ZsANyuwnH4",2021-11-24 18:07:37+00:00,SaskHealth,en,10,1,24,3
390,1463572115601301508,"British Columbia, Canada",Nice vaccine you got there! https://t.co/KmdqirlUbI,2021-11-24 18:15:58+00:00,SpockEvil,en,0,0,0,0
391,1463572098152943618,Canada,"My left armpit hurts ;_;
I suppose its better than getting or giving someone else COVID, though.",2021-11-24 18:15:54+00:00,SnookumsGal,en,0,0,1,0
392,1463572018012426242,"Toronto, Ontario",Bayern Munich star Eric Maxim Choupo-Moting tests positive for Covid-19 as club grapples with virus https://t.co/3DsxoheANw,2021-11-24 18:15:35+00:00,MeloniFulvio,en,2,0,8,0
394,1463574029500129282,"East of Ohio, South of Canada",Germany considers a full Covid lockdown and mandatory vaccines https://t.co/t9B6EGtKvI,2021-11-24 18:23:35+00:00,Zrimmy,en,0,0,0,0
395,1463574018460733444,"Oshawa, Ontario",The testimonies project | Testimonies after Covid-19 vaccination https://t.co/rKhyM0gLHF,2021-11-24 18:23:32+00:00,margiezzzzz,en,0,0,0,0
396,1463574013641465856,"Niagara, Ontario canada",i have gotten the vaccine for real these people having taken ivermectin i have never seen proof they actually did so i am willing to bet they lied or they are fools if they did so,2021-11-24 18:23:31+00:00,halladayfan32,en,0,0,2,0
397,1463576125414641666,Canada,"Fuck this guy, his allies, and his scumbag party.

https://t.co/iEoaFTY60Z",2021-11-24 18:31:54+00:00,vipertwosix,en,0,0,0,0
400,1463578076013424641,British Columbia,"Weird how the people in favor of all these vaccine rules, have nothing to say about the people who are EXEMPT from those same rules. ""Rules for thee but not for me"" is the order of the day. https://t.co/dbK5ndDdsA",2021-11-24 18:39:39+00:00,LauraLynnTT,en,3,2,11,0
402,1463578069294370826,"Montreal, Quebec",EVERYONE LOOK AT THIS DOG https://t.co/M6VPmux8w2,2021-11-24 18:39:38+00:00,Marchand_L,en,2,4,32,1
403,1463578048004038669,⚡Near & Far ⚡️ Canada,"There is a better chance of your kid getting struck by lightning, than there is of them dying from Covid #ClotShotsForKids  https://t.co/PCY3Io3XYX",2021-11-24 18:39:33+00:00,StoneSculptorJN,en,1,1,5,0
404,1463580161715097605,"Regina, Saskatchewan",A lot of people in our society have been broken by covid. https://t.co/9tRXoXgVsn,2021-11-24 18:47:57+00:00,kevinsinclairsk,en,0,0,0,0
405,1463580158464512008,Canada,It’s not worth the team getting covid imo #nufc https://t.co/bHN4eGvEC2,2021-11-24 18:47:56+00:00,NCP2102,en,0,0,0,0
406,1463580119767867394,"Montreal, Quebec, Canada","Oh man, this is the fluffiest dog https://t.co/Zqs0KnIrze",2021-11-24 18:47:47+00:00,benshingler,en,2,3,21,1
407,1463580104811032580,Ontario,"Our very own Polkaroo joined Toronto Mayor @JohnTory, Councillor @joe_cressy, and Medical Officer of Health @EPDevilla on a tour of a Team Toronto Kids vaccine clinic to celebrate that those ages 5-11 are now eligible to participate in Ontario's vaccination program! https://t.co/Dgbiy32Rx4",2021-11-24 18:47:43+00:00,tvo,en,50,32,328,39
409,1463580071567011846,Harptree Saskatchewan,You say it’s to control spread but the vaccine does not do that. You can get and spread the rona with the vax or unvax. Just a lot lower chance of heart conditions with out the vax. https://t.co/qXxX2Zjm5y,2021-11-24 18:47:35+00:00,l_jranch,en,0,0,0,0
411,1463580063136374785,Canada,"You think? COVID cases break records in Europe, prompting booster shot rethink https://t.co/1ZzUnlulqV via @Yahoo",2021-11-24 18:47:33+00:00,Rosie_C_Cares,en,0,0,0,0
412,1463582184313397258,"Kingston, Ontario, Canada","""There's just not enough Canadians that are anti-vax enough to send us hate mail and to affect our sales. They might think that their boycott could actually do something to us, but we would never notice.""

Time to go buy some Chapman's...
https://t.co/q5pTocQWTB",2021-11-24 18:55:59+00:00,katerowb,en,0,2,6,0
413,1463582182174171136,Vancouver BC,"There’s a drop-in vaccine clinic open today thru Saturday in #Courtenay at the COVID-19 Immunization Clinic. Head to 2488 Idiens Way between 9am-3:45pm for dose one or two, no appointment needed. @RonnaRaeLeonard 

For a full list of clinics visit: https://t.co/bg9FLG7DHJ",2021-11-24 18:55:58+00:00,adriandix,en,2,2,2,1
414,1463582146480590852,Vancouver BC,"There’s a drop-in vaccine clinic open today thru Saturday in #CampbellRiver at Tyee Plaza. Head to Unit 1135, 1111 Shoppers Row between 9am-3:45pm for dose one or two, no appointment needed. @mbabchuk #VaxForBC

For a full list of clinics visit: https://t.co/bg9FLG7DHJ",2021-11-24 18:55:50+00:00,adriandix,en,2,1,3,0
415,1463582139430195209,"Toronto, Ontario","Looking at bigger picture in Ontario.   COVID cases compared to 2020 - still well below levels and the gap is growing.  As far as related Deaths- which are flat in 2021, the gap is widening at an even faster rate than cases. https://t.co/oAwg2JHGZC",2021-11-24 18:55:48+00:00,AndreiManko,en,1,0,6,0
416,1463582071004155906,Vancouver BC,"There’s a drop-in vaccine clinic open today in #MapleRidge at Haney Place Mall. Head to 11900 Haney Place between 10am-4pm for dose one or two, no appointment needed. @BobDEithMRM #VaxForBC 

For a full list of clinics visit: https://t.co/uaq4XsuetO",2021-11-24 18:55:32+00:00,adriandix,en,1,1,2,0
419,1463584172937723923,"Toronto, Ontario",U we’re having the time of ur during covid ?! https://t.co/anHjYXvOiM,2021-11-24 19:03:53+00:00,DatboyEdrizzle,en,0,1,2,0
420,1463584145708253187,B.C. Canada,Vaccine-pushing Doctors 'Dropping Like Flies' After Getting Covid Jabbed https://t.co/rW9GuihfqF,2021-11-24 19:03:47+00:00,shane_mcminn,en,0,0,0,0
421,1463584100925726724,"Toronto, Ontario","Provincewide healthcare impacts less likely during current COVID wave: Ontario Health
https://t.co/3935EbcB3l",2021-11-24 19:03:36+00:00,CTVToronto,en,3,0,4,1
422,1463586209414877184,"Edmonton, Alberta, Canada","Freedom Fighters in Alberta, please sign! https://t.co/9TdCeP1Nv6",2021-11-24 19:11:59+00:00,MasterclassMrs,en,2,0,5,0
424,1463586115915587593,"Toronto, Ontario","Bangladesh Economy standing before Covid-19 &amp; now what.
But growth trend up +ve.
Why? No debt,Leadership..teamwork...strong political party+++ patriotism...
JOY BANGLA. https://t.co/iazsmWbmqh",2021-11-24 19:11:36+00:00,MdshahsdatA,en,0,0,1,0
425,1463588211750490114,Canada,Former Trump adviser claims to ‘expose unvarnished truth’ of Covid in new book | Coronavirus | The Guardian https://t.co/xgL4p6594h,2021-11-24 19:19:56+00:00,Hephaestus7,en,0,0,0,0
426,1463588132096561163,"London, ON Canada",Yay my covid test was negative. Now I'm just days into a nasty virus.,2021-11-24 19:19:37+00:00,caraquilts,en,0,0,4,0
427,1463588125578567687,"Guelph, Ontario","In the public interest…

1.Each politician should reveal their vaccine status. 
2.Medically exempt politicians should reveal the reason they are exempt and the name of the signatory on their medical exemption. 
3.Everyone else, out now! https://t.co/LifwqMpq2j",2021-11-24 19:19:35+00:00,Queenie1379,en,3,1,11,0
429,1463588112555069445,Alberta,"Can anyone tell me other vaccines that aren't sterilizing?

""I love how their are people still fighting about a vax that has proven to us doesn’t work. Lol like it’s actually HILARIOUS. It’s a shot, it isn’t a vax. Vaxs prevent diseases. You don’t need a brain to figure that out""",2021-11-24 19:19:32+00:00,CMarieHs,en,1,5,3,0
431,1463590162064150534,"Kingsville, Ontario","Attention Local Artisans! If you sell handmade items, become a vendor at our Christmas Artisan Market. We currently have seven spaces available for Saturday December 4th. Fill out the form to reserve your space. Proof of double vaccination is required. https://t.co/j0UoTmyk7o https://t.co/gqKFT56ihT",2021-11-24 19:27:41+00:00,KingsvilleOnt,en,0,0,0,0
433,1463590131923927044,"Cloverdale - Langley City, BC","The Throne Speech outlined our plan on finishing the fight against COVID-19, climate action, affordability, reconciliation, housing, creating jobs, and growing the middle class. I am ready to advocate and bring this plan home to Cloverdale - Langley City https://t.co/BEPScKnh1U",2021-11-24 19:27:34+00:00,jwaldag,en,0,0,4,0
434,1463590093432754182,"Scarborough, Ontario","Pay David Aja? I agree

https://t.co/HjVIPtKsuI

https://t.co/Apnrcuss9s https://t.co/iM48XJCBYG",2021-11-24 19:27:25+00:00,LanTweets,en,3,0,18,1
435,1463592247996342282,Canada,"British Airways is a joke. They make people disembark in small groups, but them sardine all passengers into a bus! #covid #ba #britishairways #shame",2021-11-24 19:35:58+00:00,natalierodrigu,en,0,0,0,0
436,1463592214169219072,Canada,"Canadian Doctor. H1N1 Vaccination: A Eugenics Weapon for “Massive &amp; Targeted Reduction of the World Population.” - Global Research

Look at the date https://t.co/xI5rR039uz",2021-11-24 19:35:50+00:00,Darlene30564389,en,0,0,0,0
439,1463592146976616450,Canada,"""It actually took many years to achieve consistent uptake across different age groups [for the polio vaccine],""  said historian @ClioCatherine via @TO_jwo @CBCNews 

Carstairs's #InformedOps @ https://t.co/N6nLqRcUdS

https://t.co/TpGrcJfuzs",2021-11-24 19:35:34+00:00,InformedOps,en,0,0,0,0
440,1463594205146660864,"East Coast, Canada","Do we know if there are any preparations for the children's' vaccinations centres that will help put their fears at ease, similar to Quebec (therapy dogs, colouring pages, etc)? https://t.co/rNQTPus6bG",2021-11-24 19:43:45+00:00,DeceptiCat,en,0,2,3,0
441,1463596279448043521,"North Vancouver, BC","#GOP Fights #Covid Mandates, Then Blames #Biden as Cases Rise https://t.co/QqjWxLmz5x",2021-11-24 19:51:59+00:00,StrategicThghts,en,0,0,2,1
442,1463596234581569544,"Ottawa, Ontario",I’ve had more places in Alberta scan my vaccine passport with the Ontario QR code app than in Ontario…,2021-11-24 19:51:49+00:00,MitchBrule,en,0,0,11,0
