,index,Unnamed: 0,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count,sentiment,topic
503,831,831,1464735741435592708,"Ontario, Canada",I would like to personally thank all the participants in China including the arceling milatary of China for all the damages caused by covid and its Goddamme variants .You arcelings should all eat shit and die the deaths you deserve My Canadian government that has allowed this x10 https://t.co/q6T6J7wbeB,2021-11-27 23:19:48+00:00,ThePou_Lin126tm,en,0,0,0,0,Negative,2
504,331,331,1464293810775543810,"Victoria, British Columbia, Canada","Soldiers of Destiny, my arse. More like Tribunes of Terror
#FiannaFáil #GerryHorkan @gerryhorkan 
#COVID19 #SanitaryDictatorship
https://t.co/rn69g1y4BC",2021-11-26 18:03:44+00:00,KMGVictoria,en,0,1,2,0,Negative,3
505,508,508,1464393694019260424,Ontario,"You win this month's prize for the most misguided self righteous hysterical deciple of the Church of Covid. Congratulations, that's quite an achievement given most of you deciples are skirting the edge of the unhinged. https://t.co/DEPEE1dcT4",2021-11-27 00:40:38+00:00,timeofaquarius,en,0,0,0,0,Negative,3
506,902,902,1464802139105026048,"Ontario, Canada",Wow. This review says it's a barn burner. https://t.co/EP3q6XQMzx,2021-11-28 03:43:39+00:00,CountryGardener,en,11,1,28,1,Positive,6
507,1059,1059,1465021592207986693,"Vernon, BC","Let’s take this new COVID variant seriously.

“There’s a good chance that Omicron will be able to bypass existing immunity to a much greater extent than other variants.” https://t.co/ykMJzxRZTd",2021-11-28 18:15:41+00:00,mijustin,en,3,2,17,0,Neutral,2
508,30,30,1464034974273736740,"Alberta, Canadian Rockies",Coincidence? Three presidents dead after blocking distribution of Covid vaccines https://t.co/Z0zyxr6VCy,2021-11-26 00:55:12+00:00,JayneLoganMxxx,en,0,0,0,0,Negative,3
509,76,76,1464059254013407243,New Brunswick,"Germany 
Jews

Its a rerun covered up with the COvid narrative https://t.co/HuH6THdcmI",2021-11-26 02:31:41+00:00,HSimpsonone,en,0,0,0,0,Negative,3
510,566,566,1464432713117716483,"Manitoba, Canada","Shut every conservative down who bitches that Feds aren’t strong enough re travel from S Africa.They don’t even support vaccination enough to stand up to the scary antivaxers ,(their base) I’m beyond furious with these wishy washy,flip flop conservative Leaders &amp; Premiers 😡 https://t.co/NgvqHvQLSz",2021-11-27 03:15:41+00:00,roz_avanthay,en,6,1,27,1,Negative,4
511,812,812,1464723593728704518,Canada,"I Called my covid hotline and got bot messages. So I'll try asking Twitter. Does anybody know if it is safe for a nursing mother to receive a vaccine? By safe, I mean safe for the baby.",2021-11-27 22:31:32+00:00,beaulieubooks,en,0,0,0,0,Neutral,4
512,612,612,1464481936659865601,"Toronto, Ontario","The new Covid variant is here, it's called ""FEAR"" and it's the same lazy tactic they've been using all along. Tell the New World Order no more. This only ends when we end it. https://t.co/Ic5OxN9Bwv",2021-11-27 06:31:17+00:00,BillyAngus4,en,2,0,5,0,Negative,3
513,546,546,1464416201501724674,"Sudbury, ON",BEYOND LOCAL: How the new COVID-19 variant was found and what we know so far https://t.co/KtPyigfkSH,2021-11-27 02:10:04+00:00,sudburydotcom,en,0,0,2,0,Neutral,2
514,642,642,1464570635636592646,"Toronto, Ontario",“Neighboring Belgium has already recorded one case of omicron in an UNVACCINATED person returning from abroad.”  https://t.co/ja4WF7yQKS,2021-11-27 12:23:44+00:00,CecilyToronto,en,0,0,0,0,Neutral,2
515,1118,1118,1465077993768828928,British Columbia,"Wait... 

Do they actually think there will be a “post-covid”?!? https://t.co/7QNuWTsWR4",2021-11-28 21:59:48+00:00,REALMaiRaw,en,0,0,0,0,Neutral,6
516,207,207,1464218294190174213,Canada,"This is why Fauci is so terrible at his job &amp; should have been fired a year ago. 
1) Highly contagious respiratory virus = DEFAULT already  everywhere 2) UK has 54 NU cases. WHO has not concluded this is even a VOC.  SAGE in UK rang the alarm bell, SAGE=Chicken Little of Covid https://t.co/XTSlVgalDG",2021-11-26 13:03:39+00:00,lizzie363,en,0,0,0,0,Negative,2
517,678,678,1464610930822631427,PureBlood Canada,"https://t.co/RjePayLNkb

Bless the Vaccine !!",2021-11-27 15:03:51+00:00,MrAnon77601382,en,0,0,0,0,Positive,4
518,819,819,1464727677592432642,"Alberta, Canada",Canada clamps down on Omicron COVID-19 variant. Experts say it’s likely ‘already here’ - National | https://t.co/OpWPv9YwKE https://t.co/2F7LuSEKMh,2021-11-27 22:47:46+00:00,JMatch9,en,0,0,0,0,Neutral,2
519,1036,1036,1465003544134754313,"Toronto, Ontario",The Bachelor's Monique Morley claims she had a 'heart attack after first Pfizer Covid vaccine' | Daily Mail Online https://t.co/BhQvQmFVpG,2021-11-28 17:03:58+00:00,JayFreedomTO,en,1,0,0,0,Neutral,3
520,652,652,1464590830543376385,"Calgary, Alberta","So proud of my kiddos (5,5,8) for getting their vaccines. Some quick tears but big smiles afterwards. Yay science!!!@ab_vax https://t.co/Q2DVcALnsX",2021-11-27 13:43:59+00:00,trista_keating,en,0,0,0,0,Positive,4
521,778,778,1464697493820694537,⚡Near & Far ⚡️ Canada,"It’s all going to come out 
If the Covid Cult thinks that data scientists, are going to ignore the data, they have another thought coming 
The incompetence &amp; corruption  of the Public Health Authorities, will be exposed 
They can’t stop what’s coming 
#NurembergTrialsForCOVID https://t.co/mQQBXbsde0",2021-11-27 20:47:49+00:00,StoneSculptorJN,en,2,0,3,0,Negative,3
522,477,477,1464377325399601157,"Postnational Canada, not!",⁦Disrupt!!! Why such a negative about something positive? Smith: Calgary company aims to disrupt medical research with new coronavirus treatment - Calgary Herald https://t.co/XmhGPVcGie,2021-11-26 23:35:35+00:00,MadKgrant2580,en,2,0,1,0,Negative,5
523,879,879,1464777958472572930,"Calgary, Alberta",It means the vax is working! 😉 https://t.co/LotjvlAyYI,2021-11-28 02:07:34+00:00,SavageYyc,en,0,0,4,0,Positive,4
524,94,94,1464067317558652932,Canada,Have we considered just jabbing the babies while inside the womb? This could drastically increase Pfizer stock and provide more work for paediatric cardiologists. Win win. #COVID19 https://t.co/Tjp9YAKkMu,2021-11-26 03:03:44+00:00,jamiejanez,en,0,0,1,0,Negative,3
525,326,326,1464293871463063554,"Toronto, Canada","Ford calling on Ottawa to immediately ban flights from countries linked to new COVID-19 variant

https://t.co/numy6bIKP3",2021-11-26 18:03:58+00:00,cuisinegolam,en,0,0,0,0,Neutral,2
526,303,303,1464280717916049413,"Sylvan Lake, Alberta","Merck's COVID-19 pill not as effective at cutting deaths, hospitalizations as previously reported | National Post https://t.co/cYWWwsouwC",2021-11-26 17:11:42+00:00,Ricknoel11,en,0,0,0,0,Neutral,5
527,503,503,1464391695328440325,Halifax Nova Scotia Canada,🌃 Headlines | COVID-19 vaccine now available to kids 5-11 https://t.co/1EBAqQX2q6 https://t.co/C00AvfyebY,2021-11-27 00:32:41+00:00,haligonia,en,2,0,4,0,Neutral,4
528,213,213,1464226426098491429,"Ottawa, Ontario","I cannot even anymore with these psychos. Enough.
#COVID19 #antivaxxers #cdnpoli https://t.co/bBphbhCJWI",2021-11-26 13:35:58+00:00,feministcanuck,en,0,0,1,0,Negative,6
529,87,87,1464065368796934161,"Cape Breton, Nova Scotia",https://t.co/c753bXA95t #hero #ChristineAnderson #COVID19 #vaccine #tyranny #bigpharma #WakeUp #StandUp before you can’t anymore,2021-11-26 02:55:59+00:00,Tyson_Carlson,en,0,0,0,0,Negative,3
530,181,181,1464194087519666178,"Ottawa, Ontario",Godspeed to all the parents getting their kids the first vax today in O-town! We’re booked for tomorrow morning and will likely be having Dairy Queen for breakfast as an award for bravery 💉🦠😷,2021-11-26 11:27:28+00:00,ThaiCats2,en,0,0,2,0,Positive,4
531,967,967,1464926918453645319,"Québec, Canada,",'This Is Now Becoming A Pattern': Jordan Slams YouTube Covid-19 'Censors... https://t.co/yd1ViRHiDA via @YouTube,2021-11-28 11:59:29+00:00,Kimdeerhunter,en,0,0,0,0,Neutral,5
532,979,979,1464940998707056649,"Ontario, Canada","They’re providing a record for the rest of us to stay away from them after they got vaxxed and to watch out for signs like Bells Palsy or some sort of other consequence like death. 

The fake vaccines don’t work and consequences are more severe than getting sick with coronavirus https://t.co/8RQ1ZBQHdl",2021-11-28 12:55:26+00:00,cookinNbakin,en,0,0,0,0,Negative,3
533,702,702,1464629042955661318,"East Gwillimbury, Ontario",Covid live: two Omicron cases found in UK; South Africa ‘punished’ for detecting variant https://t.co/o9cYD6Jc9D,2021-11-27 16:15:49+00:00,lmv6719,en,1,1,1,0,Neutral,2
534,1080,1080,1465043783284785154,"Colombie-Britannique, Canada","🌐🇨🇦THE GREAT RESET🇨🇦🌐

1) Have you noticed the distinct similarities between Klaus Schwab's ""COVID-19: THE GREAT RESET"", and the words Justin Trudeau uses when describing the Canadian government's domestic policies? Let's compare Trudeau's Throne Speech with The Great Reset. https://t.co/2tRaDHNuEg",2021-11-28 19:43:51+00:00,greg_scott84,en,121,19,211,11,Neutral,5
535,547,547,1464418427896954885,Republic of Alberta,"The more jabs
The more covid
Elegant circle
Proving itself

Mutations galore
The cash registers
$cience believes
This could go on forever.",2021-11-27 02:18:55+00:00,BlusterPoint,en,0,0,1,0,Neutral,3
536,613,613,1464490143914414080,Canada,"Theres been 21 months to figure this kind of shit out. Spoiler: none of it works! It’s utterly pathetic. Unless you want to go full New Zealand and lock everyone out, you’re only delaying the inevitable. COVID will never stop. Variants will never stop. Get on with life. https://t.co/RdLDxNmjbH",2021-11-27 07:03:53+00:00,falsealarmism,en,0,1,2,0,Negative,3
537,1128,1128,1465085949206007808,"Québec, Canada",Moderna Says New Vaccine for Omicron Variant May Be Ready in Early 2022 - TIME https://t.co/YW02qOdpuR,2021-11-28 22:31:24+00:00,Raymondbingfor1,en,0,0,0,0,Neutral,2
538,334,334,1464294854020812803,"Ottawa Ontario, New Orleans LA",Considering the quoted and in light of all the overzealous carbon &amp; other taxes &amp; Vax rules why on earth would even 🇺🇸 Tourists or Businesses want to come to Ontario? Like Crazy ol King George III Doug resembles perhaps he has same problem &amp; needs a non violent 1776 type boot? https://t.co/02DVoEWUTz,2021-11-26 18:07:53+00:00,vnacanusa,en,0,0,0,0,Negative,5
539,1043,1043,1465011558103195649,"Peterborough, Ontario","Anybody who thinks MB had anything to do with that Cinderella run last year is fooling themseleves. That was a purely team effort from the players, they had a borderline losing team and made the playoffs and went on a hot streak. Without the covid season, they don't even qualify",2021-11-28 17:35:48+00:00,JayLang96,en,0,0,0,0,Negative,6
540,1158,1158,1465106173393313797,"Mississauga, Ontario","That moment when you realized that the new Covid variant has yhe name of a Decepticon.
#Transformers https://t.co/sTOJfJecMp",2021-11-28 23:51:46+00:00,LittleRedMeg,en,0,0,0,0,Neutral,2
541,795,795,1464705439216644099,Canada,"COVID super-immunity: one of the pandemic’s great puzzles.
People who have previously recovered from COVID-19 have a stronger immune response after being vaccinated than those who have never been infected. Scientists are trying to find out why. https://t.co/rPBANLqefM",2021-11-27 21:19:24+00:00,SNMsask,en,0,0,0,0,Neutral,5
542,1084,1084,1465045761603915787,"Montreal, Canada",Omicron is extremely mild…so far…. https://t.co/V1oZZjWknt,2021-11-28 19:51:43+00:00,PensionPulse,en,1,1,2,0,Neutral,2
543,606,606,1464471898486620160,"Toronto, Canada 🍁",What we know about the new highly mutated Covid variant found in South Africa https://t.co/SpYQFm2vet,2021-11-27 05:51:23+00:00,Ms_Michelle_Roy,en,0,0,1,0,Neutral,2
544,1030,1030,1464999505594621977,"Ontario, Canada","Text from my youngest grandson this morning:

 ""Hi nana.its Alex were  on the way to get me a vaccine"" 

Happiness is...family safety. ❤ https://t.co/fCXIdzHkrd",2021-11-28 16:47:55+00:00,hedyann23,en,6,15,222,2,Positive,4
545,255,255,1464258594040426496,"Toronto, ON Canada","The COVID-19 pandemic and all it has brought in terms of trust, communication, adherence, rebellion, discovery, despair, resilience and hope has provided us with the most remarkable study of human behaviour at any time in our history. I hope we learn some useful lessons.",2021-11-26 15:43:48+00:00,cdnorman,en,0,0,1,1,Positive,6
546,266,266,1464264622664523778,"Ontario, Canada",Ha ha ha I laugh at all this stupid hysteria. Great for my Moderna shares. Let’s vaccinate those goldfish to protect grandma quick because shareholders aren’t making enough. This is comical. #ModernaMillionaires https://t.co/9YAfAvAO5j,2021-11-26 16:07:45+00:00,canmericanized,en,19,11,92,2,Positive,3
547,95,95,1464069281000435901,"Winnipeg, Manitoba","Yay @Chapmans_Canada!!!

Chapman’s ice cream boycott backfires, COVID-19 vaccine policy wins brand extra support /via @globeandmail https://t.co/krsBb5G2EF",2021-11-26 03:11:32+00:00,Learning2GetBy,en,4,0,21,0,Positive,1
548,1000,1000,1464969213433442304,"Yukon, Canada","🇨🇦 Thanks be to the Vax Seers in the Canadian government for the remarkable improvement the vax has brought us.

*phew*

@Canada
@JustinTrudeau

😏 https://t.co/hXSkvuu5yL",2021-11-28 14:47:32+00:00,DawnTJ90,en,5,0,9,0,Positive,4
549,706,706,1464631096860192769,Ontario,"According to the #onted screening tool, if I am in a household with someone who is waiting for Covid test results, because I am fully vaccinated (so is the person getting the test), I am still able to go to work. This does not make sense. #etfo #osstf #aefo #oecta https://t.co/OltRq6qC4a",2021-11-27 16:23:59+00:00,StopEdCuts,en,1,1,7,1,Negative,4
550,1094,1094,1465055821478305797,"Eastern Ontario, Canada","COVID-19 ONTARIO UPDATE: As of 10:30 a.m. Sunday, Public Health Ontario reported another 964** cases of COVID-19 (VAX: 498 none, 21 partial, 396 full, 49 unknown), bringing the total to 617,015. That’s a 0.2 per cent increase in total cases since Saturday. (1/4)",2021-11-28 20:31:41+00:00,BillKingston,en,4,1,1,0,Neutral,5
551,516,516,1464397782572314628,"Ontario, Canada","And yet we have vaccine passports in place. Seriously, fuck the government! 🖕 https://t.co/zNQuplekQm",2021-11-27 00:56:53+00:00,eugeneppc,en,0,0,4,0,Negative,3
552,750,750,1464671258541498371,"Ontario, Canada","Does anyone else find it strange that the same number of Countries, 120, that have military presence are also the same number of countries allowed to play with the coronavirus for vaccine transmission.

They are not working on a cure but how to infect more while you ask for it.",2021-11-27 19:03:34+00:00,cookinNbakin,en,0,0,0,0,Negative,3
553,956,956,1464900712635240451,Ontario,"Is it the cold, flu, or COVID-19?: Answers to common COVID-19 questions https://t.co/L6V5G8p8lJ",2021-11-28 10:15:21+00:00,DaleRose111,en,0,1,0,0,Neutral,5
554,1064,1064,1465029720152711174,Canada,Israel seals borders and Morocco bans flights as Omicron Covid fears rise | Coronavirus | The Guardian https://t.co/xDLaiann3z,2021-11-28 18:47:58+00:00,Hephaestus7,en,0,0,0,0,Neutral,2
555,498,498,1464387499032256518,"Cambridge, Ont.","Children won't be needing a #COVID-19 vaccine passport right now, Ontario says.   https://t.co/9NMGHSD46F",2021-11-27 00:16:01+00:00,cambridgetimes,en,0,0,0,0,Neutral,4
556,1023,1023,1464991445199187969,Canada,"The deadliest #variant was introduction of the Trudeau variant in 2015. 

#Canada, we must use all our resources necessary in order to stop this man-made disaster.

#Omicron #Covid #TrudeauCorruption #Trudeaumustgo #WW3",2021-11-28 16:15:53+00:00,nataliae_a_j41,en,1,0,1,0,Negative,6
557,21,21,1464028993460445184,Vancouver BC,"Hopefully the third time is the charm. Correcting my previous two tweets for B.C.'s #covid19 report for today: 
There have been three new deaths. 
New cases: 424; total: 216,758
Active: 3,061; no longer infectious: 211,202
Hospitalized: 295; ICU: 112.",2021-11-26 00:31:27+00:00,tracysherlock,en,0,0,5,0,Neutral,5
558,561,561,1464428721625042946,Canada,"“I don’t know what movie I’m in, but it’s not a good one.”

— Brett Weinstein

Australian @BettySera3’s story of her struggle to get an urgently needed vaccine exemption due to anaphylactic allergies, is indeed like something out of Brazil or Logan’s Run.

https://t.co/Xo1N2zRoEy",2021-11-27 02:59:49+00:00,paperfrost,en,2,0,7,0,Negative,5
559,272,272,1464268704183504899,"Vernon, British Columbia","No one knows. Could be 10, could be 100 before the variants are super strains.

That's what come next. Incurable, vaccine proof super strains.

#COVID19 https://t.co/DhfqbHuxCl",2021-11-26 16:23:58+00:00,DelfingKyle,en,0,0,0,0,Negative,2
560,140,140,1464109497375469573,Duncan BC,Could this be true? Is Pfizer replacing saline with tromethamine in Children's experimental bioweapon shots! #CrimesAgainstHumanity #CrimesAgainstChildren #NurembergTrialsForCovid #DeathPenalty #vaccines https://t.co/MQ9KPvmQTo,2021-11-26 05:51:20+00:00,IMektin,en,1,0,7,1,Negative,3
561,169,169,1464176057372741633,Rural Alberta,The Tyrant who “didn’t know what a vax pass was” is now training the minimum-wagers to be his brown shirts. https://t.co/ieLPom75HT,2021-11-26 10:15:49+00:00,onlyafewcows,en,4,0,15,1,Negative,5
562,226,226,1464236419119988756,"Toronto, Canada",What you need to know about the coronavirus right now https://t.co/VMEvfhfA49,2021-11-26 14:15:41+00:00,PaulStewartII,en,0,0,0,0,Neutral,5
563,424,424,1464345182996877313,Vancouver BC,"Queue The NU WORLD ORDER As More Lockdowns Coming Following B.1.1.529 VARIANT!!! 

VIDEO ➜ https://t.co/v1laVJjBON
#coronavirus #NuVariant #EndTheLockdowns #NoVaccinePassportsAnywhere https://t.co/inBsHSxN1Z",2021-11-26 21:27:52+00:00,DanDicksPFT,en,14,4,21,2,Negative,3
564,111,111,1464079293378711553,Upper Canada,"If you are feeling a bit low today it most definitely, absolutley is because of the covid vaccine you got. #VaccineMandate",2021-11-26 03:51:19+00:00,g_glays,en,0,0,1,0,Negative,3
565,31,31,1464034960256471040,"Saskatoon, Saskatchewan",Scientists detect new COVID-19 variant in South Africa with ‘very unusual’ mutations https://t.co/xzl4qI1HRr,2021-11-26 00:55:09+00:00,TheStarPhoenix,en,0,1,0,0,Neutral,2
566,433,433,1464349238847062026,"Vancouver, British Columbia","Curious about the new Omicron COVID-19 variant? I shot a lil explainer for @TorontoStar 

(also they literally couldn't have picked a spookier name. it sounds like a henchman for thanos) https://t.co/eczU3mLCui https://t.co/GDPbavSr6z",2021-11-26 21:43:59+00:00,crudelykevin,en,13,3,27,0,Negative,2
567,938,938,1464846364756557830,Canada,Great speech/lecture from@Professor Haskell from Wilfred Laurier University. https://t.co/AJC6eFPIhE,2021-11-28 06:39:23+00:00,JenniferRicha16,en,0,0,0,0,Neutral,6
568,364,364,1464315014869749761,"Calgary, Alberta","Told you so seems to be the only thing to say nowadays. 

Privacy breach with Alberta QR codes.

https://t.co/PpQRIyUDBE",2021-11-26 19:27:59+00:00,PugsleySiegel,en,1,0,1,0,Negative,4
569,234,234,1464248540364898307,"Saskatchewan, Canada","Walk-in (no appointment needed) COVID-19 vaccination clinics for kids 5-11 yrs today (Nov 26) in #Battlefords (drive-thru) #CarrorRiver #Leroy #Lloydminster #MeadowLake #Norquay #Outlook #PrinceAlbert. 
Clinic times here: https://t.co/HBBVUVyJJh 
#StickItToCOVID https://t.co/PvvatEoxno",2021-11-26 15:03:51+00:00,SaskHealth,en,6,0,31,1,Neutral,4
570,189,189,1464200256581734405,Canada,"Heart Disorders up 118% and Excess Deaths up 40% among Young Adults since they were given the Covid-19 Vaccine (Public Health Scotland figures)

https://t.co/nl4rKVf9Ep",2021-11-26 11:51:59+00:00,TomTSEC,en,68,2,71,7,Neutral,3
571,605,605,1464471918719897601,"Victoria, BC","The practical/popular way to balance economic and health concerns is to keep businesses operating, for and by the fully vaccinated. Italy has taken this approach even farther than we have by requiring proof of vaccination from all workers, in all sectors.
https://t.co/wtGgvAdPzi",2021-11-27 05:51:28+00:00,calder_elaine,en,0,0,0,0,Neutral,4
572,43,43,1464043206782324741,"Vancouver, British Columbia","""Despite lower initial severity at the acute stage of the infection, paediatric patients demonstrated on average 5 months later a similar brain hypometabolic pattern as that found in adult long COVID patients...""

https://t.co/k1A4tGawv9 https://t.co/Xysbip3XKD https://t.co/3hK1QCxZbc",2021-11-26 01:27:55+00:00,beansprouts_mom,en,5,2,12,0,Neutral,5
573,822,822,1464729662681018373,"Vancouver, BC",So in light of omicron becoming a thing id like to note that i have a bioengineering degree from an Ivy League university &amp; currently works in the public health sector so. If anyone wants to ask me anything about covid im always open. Moots also can ask for science twt,2021-11-27 22:55:39+00:00,Aesir_Falling,en,0,0,4,0,Neutral,2
574,3,3,1464021973613395969,"Montreal, Canada","https://t.co/eDx5cuXuDb

Scientists studying new, highly-adaptable coronavirus variant

#ASSOCIATEDPRESS #CORONAVIRUS",2021-11-26 00:03:33+00:00,taypeinternat,en,0,0,0,0,Neutral,2
575,32,32,1464037133249916929,"Sudbury, Ontario, Canada","COVID-19 in Sudbury &amp; districts: Your weekly update November 25, 2021

https://t.co/FzCnep0It6 https://t.co/Sk7pd9Rto8",2021-11-26 01:03:47+00:00,PublicHealthSD,en,2,0,3,1,Neutral,5
576,734,734,1464657266464808961,"White Rock, BC","""A British vaccine that could provide strong protection against the new super-mutant Covid strain is in the final trial stages, it was revealed last night. Test results on the formula, developed by the team behind the Oxford/AstraZeneca vaccine are due in the next few days."" https://t.co/8MY3DXOMAp",2021-11-27 18:07:58+00:00,schtev69,en,1,1,1,0,Neutral,2
577,108,108,1464077221153452033,"Winnipeg, Manitoba","Manitoba is reporting 183 new COVID-19 cases and five additional deaths linked with the virus.

https://t.co/Ynmd3ADPVk",2021-11-26 03:43:05+00:00,680CJOB,en,0,1,0,0,Neutral,5
578,981,981,1464945129865814020,Canada,"The faces of the #vaccine #injured, if you can stand it. And this is just a handful of USA residents. Who knows how many worldwide. 
#vaccines #onpoli #cndpoi #COVID #children https://t.co/53mOuiAeaZ",2021-11-28 13:11:50+00:00,IAMWRITE,en,0,0,1,0,Negative,3
579,898,898,1464800153655783425,"Charlottetown, PEI","ivanka said trump talked to moderna jan 15. he told all his friends to invest then denied the virus for months while his cronies made millions and tens of thousands died, where is the class action suit. how often do we see  ads for mesothelioma",2021-11-28 03:35:45+00:00,MoralityPLS,en,0,0,0,0,Negative,5
580,921,921,1464818144871133185,"Montreal, Canada",Why are we vaccinating children against COVID-19? https://t.co/3TwAzhDPM1,2021-11-28 04:47:15+00:00,Laurejen,en,0,0,0,0,Neutral,3
581,788,788,1464701493013925889,"Victoria, BC",Interesting trends in #excessmortality and #noncoviddeaths. Here's my take on the most recent data: https://t.co/JAJHTHmaLQ https://t.co/7s8q6rpVm8,2021-11-27 21:03:43+00:00,BruceOHara52,en,0,0,0,0,Neutral,5
582,554,554,1464422578395795461,Toronto Canada,Greece Rules Out New Lockdown Despite Pressure on Covid ICUs https://t.co/tSgAxebLlP,2021-11-27 02:35:25+00:00,terpsichore_los,en,0,0,0,0,Neutral,4
583,885,885,1464782016268759040,life goes on,"CON GOERS PLEASE BE CAUTIOUS AND ATTENTIVE TO YOUR SURROUNDINGS + PLS BE EXTRA CAREFUL, COVID IS STILL OUT THERE. PLEASE BE SAFE FOR BTS AND FOR URSELF 

#BTSARMY #PTD_ON_STAGE_LA",2021-11-28 02:23:41+00:00,strangeCalico,en,0,0,0,0,Neutral,6
584,802,802,1464713577651228679,"Ottawa, Canada",Boris Johnson brings back face masks for shops and transport – live https://t.co/XFYYQDWE1b,2021-11-27 21:51:44+00:00,StationZebra1,en,0,0,0,0,Neutral,4
585,173,173,1464182031496192007,Canada,"The main threat of low vax rates (at home as well as abroad) is providing time and opportunity for the virus to develop newer and more dangerous variants.

Fixation on reporting vax rates as % of eligible rather than % of population helps create a exaggerated sense of safety. https://t.co/c9APnlC0TI",2021-11-26 10:39:34+00:00,RickAnderson,en,2,1,9,0,Negative,6
586,1035,1035,1465001421624037376,Canada,Florida/DeSantis on Thursday banned schools and businesses from requiring vaccination against COVID-19. Florida is ranking third on this chart so I'm not sure this was a wise move. https://t.co/sC2ARc3z6e,2021-11-28 16:55:31+00:00,RubyMcrae,en,0,0,3,1,Negative,4
587,1076,1076,1465041665610108933,"London, Ontario","&gt;For Immediate Release: ALL PERSONNEL ATTENDING 21:00 BRIEFING- PRIOR TO SUPPER AT 17:30, SUBMIT TO THE RAPID Ag/Ab TESTS, RESULTS OF WHICH WILL BE NOTED ON YOUR VACCINATION CARDS FOR SUBMISSION TO LITTLE CORVUS ON BRIEFING ARRIVAL. THANK YOU. SESQ (CIS)  
https://t.co/009tt68D65",2021-11-28 19:35:26+00:00,DAYBREAKTank,en,0,0,0,0,Neutral,6
588,1002,1002,1464971236665139200,Canada,"Ron DeSantis Defies Biden With Stunning COVID Results, Exposes Fauci &amp; The ‘Experts’ https://t.co/2Xvp0l3XEf",2021-11-28 14:55:35+00:00,Richard73822542,en,0,0,0,0,Negative,3
589,126,126,1464095445219635202,"Vancouver, Canada","Press! I'll be at the Sorbonne in Paris, France speaking in 2023! https://t.co/409ftWgROL
.
.
.
#video #panorama #immersive #psvr #anime #camera #covid #beatsaber #vrart #bhfyp #design #insta #view #reality #virtualrealityart #innovation #fun #vrbox #artificialintelligence https://t.co/oU8jQG6v4N",2021-11-26 04:55:30+00:00,onthomas_tweet,en,0,0,0,0,Positive,6
590,308,308,1464284782561579008,Canada,"UK is investigating the possibility of a built-in bias in some medical devices leading to a disproportional number of minorities affected COVID-19. 

This is a great example of diversity and inclusion advocacy!

#UK #diversity #inclusion #health #COVID19 https://t.co/UsBLHJXYLb",2021-11-26 17:27:51+00:00,scikoop,en,1,1,0,0,Positive,5
591,570,570,1464436857060704258,"Montréal, Québec","Jenna Ellis, do you remember when conman Donald Trump got out of Walter Reed Hospital,his ignorant statement:Don't be afraid of Covid.Look 700,000 Americans died of Covid.

Jenna Ellis you are a lesser of a fifth grader
Get your damn shot
If yo do not want to be put in a body bag https://t.co/do4nnVhdDU",2021-11-27 03:32:09+00:00,514darkcholate,en,0,0,0,0,Negative,6
592,183,183,1464196227134902277,Kitchener Waterloo ON CANADA,You have no idea what certain businesses had to go through during this pandemic! #Covid #Business @Hooters https://t.co/1Q2gJhH8Bi,2021-11-26 11:35:58+00:00,KWRegion,en,0,0,0,0,Negative,1
593,356,356,1464308901525041152,"Toronto, Canada","White people, we are ruining things again, with deadly consequences. Reporting from August, 2021: “Vaccine hesitancy is most pronounced among White adults in South Africa, which is struggling to keep immunization centers busy…” https://t.co/zrxtJlbjXb",2021-11-26 19:03:42+00:00,purlgurly,en,1,2,2,0,Negative,5
594,907,907,1464804089448087555,"Calgary, Alberta",My butthole is official unclenched more that our COVID tests came back on time to go home tomorrow. https://t.co/XJd0Tc0y0T,2021-11-28 03:51:24+00:00,StephOKingston,en,0,0,13,0,Positive,6
595,135,135,1464107572932145153,Canada,"Covid-19 vaccines cause dramatic rise in new infections and mortality, says WHO statistics 

https://t.co/MSJ1pL5F6J",2021-11-26 05:43:41+00:00,TracyBaxter11,en,0,0,0,0,Neutral,3
596,437,437,1464349157188149251,"Toronto, Ontario",do you have covid? your tastebuds are malfunctioning https://t.co/RKnvHulVXX,2021-11-26 21:43:40+00:00,novelluh,en,0,0,0,0,Negative,6
597,973,973,1464935019898712067,"Ontario,Canada","Naturally Immune People at Little Risk of Reinfection, Severe Disease From COVID-19: Study https://t.co/hohKuPXtPE]",2021-11-28 12:31:40+00:00,poorcanuck,en,1,0,1,0,Neutral,5
598,317,317,1464290772698681348,Canada,Oppositions call on government to ban non-essential travel from African countries affected by new COVID-19 strain https://t.co/JSx0xBbeV1,2021-11-26 17:51:40+00:00,nationalpost,en,11,29,59,3,Neutral,2
599,385,385,1464323064297136131,Canada,"Take the vaccine it's safe they say. Only 3% of vaccine injuries are reported and all cases must be proven beyond a shadow of a doubt that the death or injury is the result of the vaccine. Possible and probable cases are all dismissed, so how safe is the vaccine? https://t.co/aOhMhVkHZ0",2021-11-26 19:59:58+00:00,KieserBill,en,50,10,58,0,Negative,3
600,1101,1101,1465061914044772356,"Ottawa, Ontario",This is shameful. Protests like this should not be happening at vax sites. Telling kids they been injected with poison is awful. https://t.co/KDBrIDVsaw,2021-11-28 20:55:54+00:00,northofBarrie,en,0,0,1,0,Negative,4
